Pixel,mm,Value (Cnt)
3388,2.820,2868.000
3389,2.830,2682.000
3390,2.840,2633.000
3391,2.850,2678.000
3392,2.860,2673.000
3393,2.870,2644.000
3394,2.880,2757.000
3395,2.891,2708.000
3396,2.900,2605.000
3397,2.910,2625.000
3398,2.920,2567.000
3399,2.930,2645.000
3400,2.940,2787.000
3401,2.950,2739.000
3402,2.960,2608.000
3403,2.970,2742.000
3404,2.980,2599.000
3405,2.990,2655.000
3406,3.001,2695.000
3407,3.011,2717.000
3408,3.021,2702.000
3409,3.031,2718.000
3410,3.041,2688.000
3411,3.051,2715.000
3412,3.061,2676.000
3413,3.071,2606.000
3414,3.081,2747.000
3415,3.091,2761.000
3416,3.101,2668.000
3417,3.111,2783.000
3418,3.121,2704.000
3419,3.131,2884.000
3420,3.141,2809.000
3421,3.151,2690.000
3422,3.161,2702.000
3423,3.171,2794.000
3424,3.181,2662.000
3425,3.191,2770.000
3426,3.201,2771.000
3427,3.212,2825.000
3428,3.222,2657.000
3429,3.232,2641.000
3430,3.242,2625.000
3431,3.252,2747.000
3432,3.262,2660.000
3433,3.272,2707.000
3434,3.282,2633.000
3435,3.292,2761.000
3436,3.302,2641.000
3437,3.312,2691.000
3438,3.322,2702.000
3439,3.332,2747.000
3440,3.342,2671.000
3441,3.352,2725.000
3442,3.362,2709.000
3443,3.372,2686.000
3444,3.382,2626.000
3445,3.392,2707.000
3446,3.402,2726.000
3447,3.412,2758.000
3448,3.423,2714.000
3449,3.433,2798.000
3450,3.443,2629.000
3451,3.453,2712.000
3452,3.463,2749.000
3453,3.473,2840.000
3454,3.483,2816.000
3455,3.493,2738.000
3456,3.503,2707.000
3457,3.512,2786.000
3458,3.522,2638.000
3459,3.533,2697.000
3460,3.543,2601.000
3461,3.553,2662.000
3462,3.563,2691.000
3463,3.573,2829.000
3464,3.583,2677.000
3465,3.593,2753.000
3466,3.603,2681.000
3467,3.613,2788.000
3468,3.623,2703.000
3469,3.634,2675.000
3470,3.644,2690.000
3471,3.654,2816.000
3472,3.664,2704.000
3473,3.674,2677.000
3474,3.684,2743.000
3475,3.694,2696.000
3476,3.704,2647.000
3477,3.713,2731.000
3478,3.723,2713.000
3479,3.733,2795.000
3480,3.744,2629.000
3481,3.754,2755.000
3482,3.764,2755.000
3483,3.774,2818.000
3484,3.784,2690.000
3485,3.794,2756.000
3486,3.804,2685.000
3487,3.814,2735.000
3488,3.824,2725.000
3489,3.834,2733.000
3490,3.844,2616.000
3491,3.855,2772.000
3492,3.865,2699.000
3493,3.875,2728.000
3494,3.885,2624.000
3495,3.895,2701.000
3496,3.905,2685.000
3497,3.914,2857.000
3498,3.924,2828.000
3499,3.934,2807.000
3500,3.944,2701.000
3501,3.955,2767.000
3502,3.965,2584.000
3503,3.975,2719.000
3504,3.985,2784.000
3505,3.995,2797.000
3506,4.005,2778.000
3507,4.015,2737.000
3508,4.025,2695.000
3509,4.035,2775.000
3510,4.045,2641.000
3511,4.056,2789.000
3512,4.066,2823.000
3513,4.076,2795.000
3514,4.086,2780.000
3515,4.096,2693.000
3516,4.106,2718.000
3517,4.115,2758.000
3518,4.125,2788.000
3519,4.135,2680.000
3520,4.145,2673.000
3521,4.156,2712.000
3522,4.166,2622.000
3523,4.176,2766.000
3524,4.186,2747.000
3525,4.196,2803.000
3526,4.206,2643.000
3527,4.216,2725.000
3528,4.226,2718.000
3529,4.236,2783.000
3530,4.246,2692.000
3531,4.256,2697.000
3532,4.267,2619.000
3533,4.277,2677.000
3534,4.287,2547.000
3535,4.297,2767.000
3536,4.306,2697.000
3537,4.316,2704.000
3538,4.326,2638.000
3539,4.336,2664.000
3540,4.346,2727.000
3541,4.356,2825.000
3542,4.366,2692.000
3543,4.377,2783.000
3544,4.387,2722.000
3545,4.397,2792.000
3546,4.407,2675.000
3547,4.417,2706.000
3548,4.427,2629.000
3549,4.437,2609.000
3550,4.447,2618.000
3551,4.457,2718.000
3552,4.467,2675.000
3553,4.478,2738.000
3554,4.488,2661.000
3555,4.498,2708.000
3556,4.507,2622.000
3557,4.517,2733.000
3558,4.527,2656.000
3559,4.537,2734.000
3560,4.547,2697.000
3561,4.557,2718.000
3562,4.567,2662.000
3563,4.577,2939.000
3564,4.588,2729.000
3565,4.598,2754.000
3566,4.608,2590.000
3567,4.618,2693.000
3568,4.628,2734.000
3569,4.638,2746.000
3570,4.648,2737.000
3571,4.658,2723.000
3572,4.668,2682.000
3573,4.678,2736.000
3574,4.689,2625.000
3575,4.699,2708.000
3576,4.708,2655.000
3577,4.718,2740.000
3578,4.728,2785.000
3579,4.738,2676.000
3580,4.748,2693.000
3581,4.758,2770.000
3582,4.768,2650.000
3583,4.778,2719.000
3584,4.788,2672.000
3585,4.799,2623.000
3586,4.809,2692.000
3587,4.819,2747.000
3588,4.829,2655.000
3589,4.839,2756.000
3590,4.849,2630.000
3591,4.859,2739.000
3592,4.869,2716.000
3593,4.879,2803.000
3594,4.889,2787.000
3595,4.899,2756.000
3596,4.909,2672.000
3597,4.919,2776.000
3598,4.929,2746.000
3599,4.939,2645.000
3600,4.949,2685.000
3601,4.959,2674.000
3602,4.969,2686.000
3603,4.979,2717.000
3604,4.989,2728.000
3605,4.999,2717.000
3606,5.010,2677.000
3607,5.020,2607.000
3608,5.030,2668.000
3609,5.040,2687.000
3610,5.050,2680.000
3611,5.060,2716.000
3612,5.070,2723.000
3613,5.080,2762.000
3614,5.090,2662.000
3615,5.100,2825.000
3616,5.110,2747.000
3617,5.120,2775.000
3618,5.130,2749.000
3619,5.140,2777.000
3620,5.150,2660.000
3621,5.160,2618.000
3622,5.170,2693.000
3623,5.180,2792.000
3624,5.190,2624.000
3625,5.200,2659.000
3626,5.210,2635.000
3627,5.221,2710.000
3628,5.231,2701.000
3629,5.241,2790.000
3630,5.251,2704.000
3631,5.261,2745.000
3632,5.271,2630.000
3633,5.281,2702.000
3634,5.291,2751.000
3635,5.301,2701.000
3636,5.311,2666.000
3637,5.320,2786.000
3638,5.331,2688.000
3639,5.341,2635.000
3640,5.351,2729.000
3641,5.361,2781.000
3642,5.371,2655.000
3643,5.381,2707.000
3644,5.391,2715.000
3645,5.401,2726.000
3646,5.411,2665.000
3647,5.421,2737.000
3648,5.431,2615.000
3649,5.442,2750.000
3650,5.452,2663.000
3651,5.462,2669.000
3652,5.472,2676.000
3653,5.482,2675.000
3654,5.492,2649.000
3655,5.502,2689.000
3656,5.512,2672.000
3657,5.521,2697.000
3658,5.531,2762.000
3659,5.542,2710.000
3660,5.552,2798.000
3661,5.562,2744.000
3662,5.572,2677.000
3663,5.582,2748.000
3664,5.592,2755.000
3665,5.602,2772.000
3666,5.612,2646.000
3667,5.622,2721.000
3668,5.632,2706.000
3669,5.642,2770.000
3670,5.653,2664.000
3671,5.663,2623.000
3672,5.673,2643.000
3673,5.683,2690.000
3674,5.693,2727.000
3675,5.703,2752.000
3676,5.713,2788.000
3677,5.722,2803.000
3678,5.732,2723.000
3679,5.742,2819.000
3680,5.753,2693.000
3681,5.763,2718.000
3682,5.773,2733.000
3683,5.783,2630.000
3684,5.793,2712.000
3685,5.803,2740.000
3686,5.813,2666.000
3687,5.823,2617.000
3688,5.833,2661.000
3689,5.843,2709.000
3690,5.853,2872.000
3691,5.864,2809.000
3692,5.874,2727.000
3693,5.884,2665.000
3694,5.894,2690.000
3695,5.904,2774.000
3696,5.914,2682.000
3697,5.923,2762.000
3698,5.933,2686.000
3699,5.943,2676.000
3700,5.953,2741.000
3701,5.963,2689.000
3702,5.974,2558.000
3703,5.984,2809.000
3704,5.994,2804.000
3705,6.004,2708.000
3706,6.014,2723.000
3707,6.024,2755.000
3708,6.034,2620.000
3709,6.044,2664.000
3710,6.054,2670.000
3711,6.064,2810.000
3712,6.075,2675.000
3713,6.085,2671.000
3714,6.095,2576.000
3715,6.105,2743.000
3716,6.115,2751.000
3717,6.124,2707.000
3718,6.134,2792.000
3719,6.144,2820.000
3720,6.154,2763.000
3721,6.164,2750.000
3722,6.174,2729.000
3723,6.185,2699.000
3724,6.195,2588.000
3725,6.205,2685.000
3726,6.215,2749.000
3727,6.225,2564.000
3728,6.235,2750.000
3729,6.245,2782.000
3730,6.255,2662.000
3731,6.265,2755.000
3732,6.275,2709.000
3733,6.286,2760.000
3734,6.296,2763.000
3735,6.306,2695.000
3736,6.316,2628.000
3737,6.325,2738.000
3738,6.335,2761.000
3739,6.345,2791.000
3740,6.355,2713.000
3741,6.365,2815.000
3742,6.375,2765.000
3743,6.386,2709.000
3744,6.396,2722.000
3745,6.406,2707.000
3746,6.416,2697.000
3747,6.426,2815.000
3748,6.436,2682.000
3749,6.446,2759.000
3750,6.456,2724.000
3751,6.466,2778.000
3752,6.476,2575.000
3753,6.486,2594.000
3754,6.497,2741.000
3755,6.507,2632.000
3756,6.516,2607.000
3757,6.526,2786.000
3758,6.536,2670.000
3759,6.546,2712.000
3760,6.556,2702.000
3761,6.566,2714.000
3762,6.576,2736.000
3763,6.586,2735.000
3764,6.597,2674.000
3765,6.607,2703.000
3766,6.617,2629.000
3767,6.627,2736.000
3768,6.637,2674.000
3769,6.647,2770.000
3770,6.657,2739.000
3771,6.667,2713.000
3772,6.677,2750.000
3773,6.687,2750.000
3774,6.697,2741.000
3775,6.708,2785.000
3776,6.717,2760.000
3777,6.727,2773.000
3778,6.737,2617.000
3779,6.747,2683.000
3780,6.757,2661.000
3781,6.767,2673.000
3782,6.777,2604.000
3783,6.787,2797.000
3784,6.797,2698.000
3785,6.807,2742.000
3786,6.818,2705.000
3787,6.828,2793.000
3788,6.838,2747.000
3789,6.848,2789.000
3790,6.858,2736.000
3791,6.868,2744.000
3792,6.878,2646.000
3793,6.888,2762.000
3794,6.898,2764.000
3795,6.908,2687.000
3796,6.918,2633.000
3797,6.928,2668.000
3798,6.938,2720.000
3799,6.948,2716.000
3800,6.958,2665.000
3801,6.968,2682.000
3802,6.978,2571.000
3803,6.988,2700.000
3804,6.998,2697.000
3805,7.008,2679.000
3806,7.018,2655.000
3807,7.029,2780.000
3808,7.039,2746.000
3809,7.049,2798.000
3810,7.059,2725.000
3811,7.069,2777.000
3812,7.079,2693.000
3813,7.089,2748.000
3814,7.099,2693.000
3815,7.109,2724.000
3816,7.119,2664.000
3817,7.129,2754.000
3818,7.139,2698.000
3819,7.149,2740.000
3820,7.159,2577.000
3821,7.169,2755.000
3822,7.179,2665.000
3823,7.189,2669.000
3824,7.199,2596.000
3825,7.209,2755.000
3826,7.219,2712.000
3827,7.229,2802.000
3828,7.240,2617.000
3829,7.250,2600.000
3830,7.260,2618.000
3831,7.270,2745.000
3832,7.280,2728.000
3833,7.290,2840.000
3834,7.300,2743.000
3835,7.310,2774.000
3836,7.320,2735.000
3837,7.329,2797.000
3838,7.339,2702.000
3839,7.350,2671.000
3840,7.360,2736.000
3841,7.370,2803.000
3842,7.380,2700.000
3843,7.390,2688.000
3844,7.400,2673.000
3845,7.410,2864.000
3846,7.420,2726.000
3847,7.430,2734.000
3848,7.440,2694.000
3849,7.451,2715.000
3850,7.461,2758.000
3851,7.471,2788.000
3852,7.481,2747.000
3853,7.491,2796.000
3854,7.501,2792.000
3855,7.511,2712.000
3856,7.521,2692.000
3857,7.530,2874.000
3858,7.540,2747.000
3859,7.550,2818.000
3860,7.561,2682.000
3861,7.571,2752.000
3862,7.581,2703.000
3863,7.591,2745.000
3864,7.601,2727.000
3865,7.611,2848.000
3866,7.621,2745.000
3867,7.631,2837.000
3868,7.641,2740.000
3869,7.651,2802.000
3870,7.662,2689.000
3871,7.672,2698.000
3872,7.682,2634.000
3873,7.692,2644.000
3874,7.702,2650.000
3875,7.712,2799.000
3876,7.722,2792.000
3877,7.731,2711.000
3878,7.741,2761.000
3879,7.751,2704.000
3880,7.761,2681.000
3881,7.772,2750.000
3882,7.782,2767.000
3883,7.792,2787.000
3884,7.802,2755.000
3885,7.812,2765.000
3886,7.822,2817.000
3887,7.832,2685.000
3888,7.842,2739.000
3889,7.852,2754.000
3890,7.862,2599.000
3891,7.872,2729.000
3892,7.883,2668.000
3893,7.893,2671.000
3894,7.903,2711.000
3895,7.913,2784.000
3896,7.923,2748.000
3897,7.932,2852.000
3898,7.942,2724.000
3899,7.952,2702.000
3900,7.962,2725.000
3901,7.972,2683.000
3902,7.983,2640.000
3903,7.993,2755.000
3904,8.003,2711.000
3905,8.013,2777.000
3906,8.023,2687.000
3907,8.033,2803.000
3908,8.043,2730.000
3909,8.053,2725.000
3910,8.063,2692.000
3911,8.073,2673.000
3912,8.083,2681.000
3913,8.094,2718.000
3914,8.104,2698.000
3915,8.114,2758.000
3916,8.124,2549.000
3917,8.133,2711.000
3918,8.143,2755.000
3919,8.153,2833.000
3920,8.163,2729.000
3921,8.173,2791.000
3922,8.183,2683.000
3923,8.193,2653.000
3924,8.204,2679.000
3925,8.214,2691.000
3926,8.224,2721.000
3927,8.234,2817.000
3928,8.244,2770.000
3929,8.254,2727.000
3930,8.264,2691.000
3931,8.274,2734.000
3932,8.284,2695.000
3933,8.294,2645.000
3934,8.305,2758.000
3935,8.315,2831.000
3936,8.325,2605.000
3937,8.334,2687.000
3938,8.344,2721.000
3939,8.354,2656.000
3940,8.364,2684.000
3941,8.374,2710.000
3942,8.384,2577.000
3943,8.394,2671.000
3944,8.404,2637.000
3945,8.415,2747.000
3946,8.425,2672.000
3947,8.435,2718.000
3948,8.445,2710.000
3949,8.455,2766.000
3950,8.465,2746.000
3951,8.475,2766.000
3952,8.485,2646.000
3953,8.495,2593.000
3954,8.506,2695.000
3955,8.516,2747.000
3956,8.526,2647.000
3957,8.535,2710.000
3958,8.545,2650.000
3959,8.555,2657.000
3960,8.565,2677.000
3961,8.575,2772.000
3962,8.585,2745.000
3963,8.595,2681.000
3964,8.605,2703.000
3965,8.616,2719.000
3966,8.626,2664.000
3967,8.636,2743.000
3968,8.646,2701.000
3969,8.656,2747.000
3970,8.666,2576.000
3971,8.676,2701.000
3972,8.686,2703.000
3973,8.696,2800.000
3974,8.706,2707.000
3975,8.716,2749.000
3976,8.726,2647.000
3977,8.736,2693.000
3978,8.746,2714.000
3979,8.756,2739.000
3980,8.766,2762.000
3981,8.776,2852.000
3982,8.786,2730.000
3983,8.796,2795.000
3984,8.806,2751.000
3985,8.816,2818.000
3986,8.827,2698.000
3987,8.837,2774.000
3988,8.847,2705.000
3989,8.857,2762.000
3990,8.867,2641.000
3991,8.877,2657.000
3992,8.887,2646.000
3993,8.897,2778.000
3994,8.907,2709.000
3995,8.917,2712.000
3996,8.927,2671.000
3997,8.937,2728.000
3998,8.947,2612.000
3999,8.957,2711.000
4000,8.967,2716.000
4001,8.977,2712.000
4002,8.987,2780.000
4003,8.997,2717.000
4004,9.007,2696.000
4005,9.017,2690.000
4006,9.027,2714.000
4007,9.038,2784.000
4008,9.048,2781.000
4009,9.058,2768.000
4010,9.068,2768.000
4011,9.078,2776.000
4012,9.088,2788.000
4013,9.098,2722.000
4014,9.108,2694.000
4015,9.118,2720.000
4016,9.128,2764.000
4017,9.137,2694.000
4018,9.148,2683.000
4019,9.158,2797.000
4020,9.168,2761.000
4021,9.178,2763.000
4022,9.188,2698.000
4023,9.198,2674.000
4024,9.208,2710.000
4025,9.218,2723.000
4026,9.228,2688.000
4027,9.238,2669.000
4028,9.248,2668.000
4029,9.259,2734.000
4030,9.269,2761.000
4031,9.279,2810.000
4032,9.289,2700.000
4033,9.299,2699.000
4034,9.309,2767.000
4035,9.319,2745.000
4036,9.329,2679.000
4037,9.338,2617.000
4038,9.348,2652.000
4039,9.359,2660.000
4040,9.369,2702.000
4041,9.379,2757.000
4042,9.389,2766.000
4043,9.399,2778.000
4044,9.409,2756.000
4045,9.419,2736.000
4046,9.429,2684.000
4047,9.439,2673.000
4048,9.449,2694.000
4049,9.459,2746.000
4050,9.470,2710.000
4051,9.480,2777.000
4052,9.490,2690.000
4053,9.500,2650.000
4054,9.510,2746.000
4055,9.520,2715.000
4056,9.530,2672.000
4057,9.539,2719.000
4058,9.549,2661.000
4059,9.559,2709.000
4060,9.570,2758.000
4061,9.580,2803.000
4062,9.590,2715.000
4063,9.600,2715.000
4064,9.610,2647.000
4065,9.620,2758.000
4066,9.630,2655.000
4067,9.640,2683.000
4068,9.650,2710.000
4069,9.660,2669.000
4070,9.670,2714.000
4071,9.681,2729.000
4072,9.691,2756.000
4073,9.701,2745.000
4074,9.711,2650.000
4075,9.721,2701.000
4076,9.731,2647.000
4077,9.740,2786.000
4078,9.750,2787.000
4079,9.760,2731.000
4080,9.770,2802.000
4081,9.780,2799.000
4082,9.791,2722.000
4083,9.801,2759.000
4084,9.811,2734.000
4085,9.821,2755.000
4086,9.831,2681.000
4087,9.841,2809.000
4088,9.851,2593.000
4089,9.861,2763.000
4090,9.871,2698.000
4091,9.881,2687.000
4092,9.892,2612.000
4093,9.902,2723.000
4094,9.912,2628.000
4095,9.922,2807.000
4096,9.932,2707.000
4097,9.941,2696.000
4098,9.951,2631.000
4099,9.961,2734.000
4100,9.971,2644.000
4101,9.981,2680.000
4102,9.991,2681.000
4103,10.002,2731.000
4104,10.012,2746.000
4105,10.022,2802.000
4106,10.032,2671.000
4107,10.042,2720.000
4108,10.052,2745.000
4109,10.062,2698.000
4110,10.072,2655.000
4111,10.082,2796.000
4112,10.092,2754.000
4113,10.102,2663.000
4114,10.113,2635.000
4115,10.123,2824.000
4116,10.133,2742.000
4117,10.142,2892.000
4118,10.152,2693.000
4119,10.162,2651.000
4120,10.172,2683.000
4121,10.182,2670.000
4122,10.192,2645.000
4123,10.202,2645.000
4124,10.213,2634.000
4125,10.223,2651.000
4126,10.233,2689.000
4127,10.243,2798.000
4128,10.253,2678.000
4129,10.263,2688.000
4130,10.273,2620.000
4131,10.283,2752.000
4132,10.293,2650.000
4133,10.303,2720.000
4134,10.313,2747.000
4135,10.324,2721.000
4136,10.334,2607.000
4137,10.343,2771.000
4138,10.353,2703.000
4139,10.363,2741.000
4140,10.373,2721.000
4141,10.383,2809.000
4142,10.393,2668.000
4143,10.403,2710.000
4144,10.413,2704.000
4145,10.424,2623.000
4146,10.434,2598.000
4147,10.444,2714.000
4148,10.454,2697.000
4149,10.464,2715.000
4150,10.474,2686.000
4151,10.484,2791.000
4152,10.494,2730.000
4153,10.504,2725.000
4154,10.514,2676.000
4155,10.524,2719.000
4156,10.535,2722.000
4157,10.544,2736.000
4158,10.554,2753.000
4159,10.564,2806.000
4160,10.574,2711.000
4161,10.584,2736.000
4162,10.594,2773.000
4163,10.604,2723.000
4164,10.614,2768.000
4165,10.624,2761.000
4166,10.634,2634.000
4167,10.645,2630.000
4168,10.655,2612.000
4169,10.665,2622.000
4170,10.675,2580.000
4171,10.685,2632.000
4172,10.695,2693.000
4173,10.705,2690.000
4174,10.715,2745.000
4175,10.725,2761.000
4176,10.735,2814.000
4177,10.736,2684.000
4178,10.745,2776.000
4179,10.755,2764.000
4180,10.765,2793.000
4181,10.775,2645.000
4182,10.785,2699.000
4183,10.795,2778.000
4184,10.805,2714.000
4185,10.815,2696.000
4186,10.825,2784.000
4187,10.835,2677.000
4188,10.846,2741.000
4189,10.856,2734.000
4190,10.866,2758.000
4191,10.876,2654.000
4192,10.886,2718.000
4193,10.896,2719.000
4194,10.906,2782.000
4195,10.916,2672.000
4196,10.926,2777.000
4197,10.936,2698.000
4198,10.946,2767.000
4199,10.956,2748.000
4200,10.966,2767.000
4201,10.976,2688.000
4202,10.986,2747.000
4203,10.996,2668.000
4204,11.006,2649.000
4205,11.016,2549.000
4206,11.026,2644.000
4207,11.036,2625.000
4208,11.046,2710.000
4209,11.057,2825.000
4210,11.067,2787.000
4211,11.077,2684.000
4212,11.087,2750.000
4213,11.097,2587.000
4214,11.107,2680.000
4215,11.117,2613.000
4216,11.127,2611.000
4217,11.137,2695.000
4218,11.147,2775.000
4219,11.156,2657.000
4220,11.167,2677.000
4221,11.177,2626.000
4222,11.187,2612.000
4223,11.197,2562.000
4224,11.207,2710.000
4225,11.217,2673.000
4226,11.227,2701.000
4227,11.237,2662.000
4228,11.247,2802.000
4229,11.257,2725.000
4230,11.268,2535.000
4231,11.278,2633.000
4232,11.288,2624.000
4233,11.298,2677.000
4234,11.308,2646.000
4235,11.318,2634.000
4236,11.328,2662.000
4237,11.338,2688.000
4238,11.347,2726.000
4239,11.357,2683.000
4240,11.367,2638.000
4241,11.378,2686.000
4242,11.388,2729.000
4243,11.398,2683.000
4244,11.408,2672.000
4245,11.418,2653.000
4246,11.428,2782.000
4247,11.438,2768.000
4248,11.448,2735.000
4249,11.458,2734.000
4250,11.468,2776.000
4251,11.479,2644.000
4252,11.489,2540.000
4253,11.499,2694.000
4254,11.509,2857.000
4255,11.519,2698.000
4256,11.529,2713.000
4257,11.539,2698.000
4258,11.548,2707.000
4259,11.558,2694.000
4260,11.568,2686.000
4261,11.578,2734.000
4262,11.589,2723.000
4263,11.599,2684.000
4264,11.609,2704.000
4265,11.619,2686.000
4266,11.629,2675.000
4267,11.639,2734.000
4268,11.649,2740.000
4269,11.659,2719.000
4270,11.669,2666.000
4271,11.679,2603.000
4272,11.689,2733.000
4273,11.700,2681.000
4274,11.710,2697.000
4275,11.720,2714.000
4276,11.730,2725.000
4277,11.740,2749.000
4278,11.749,2703.000
4279,11.759,2734.000
4280,11.769,2737.000
4281,11.779,2672.000
4282,11.789,2743.000
4283,11.800,2754.000
4284,11.810,2870.000
4285,11.820,2680.000
4286,11.830,2707.000
4287,11.840,2765.000
4288,11.850,2719.000
4289,11.860,2760.000
4290,11.870,2749.000
4291,11.880,2735.000
4292,11.890,2703.000
4293,11.900,2673.000
4294,11.911,2797.000
4295,11.921,2739.000
4296,11.931,2762.000
4297,11.941,2686.000
4298,11.950,2704.000
4299,11.960,2705.000
4300,11.970,2758.000
4301,11.980,2671.000
4302,11.990,2782.000
4303,12.000,2652.000
4304,12.010,2720.000
4305,12.021,2517.000
4306,12.031,2701.000
4307,12.041,2688.000
4308,12.051,2680.000
4309,12.061,2741.000
4310,12.071,2838.000
4311,12.081,2637.000
4312,12.091,2702.000
4313,12.101,2685.000
4314,12.111,2695.000
4315,12.122,2751.000
4316,12.132,2728.000
4317,12.142,2707.000
4318,12.151,2769.000
4319,12.161,2730.000
4320,12.171,2754.000
4321,12.181,2739.000
4322,12.191,2732.000
4323,12.201,2713.000
4324,12.211,2756.000
4325,12.221,2685.000
4326,12.232,2705.000
4327,12.242,2768.000
4328,12.252,2816.000
4329,12.262,2701.000
4330,12.272,2659.000
4331,12.282,2689.000
4332,12.292,2744.000
4333,12.302,2651.000
4334,12.312,2700.000
4335,12.322,2585.000
4336,12.333,2707.000
4337,12.343,2680.000
4338,12.352,2677.000
4339,12.362,2640.000
4340,12.372,2705.000
4341,12.382,2649.000
4342,12.392,2689.000
4343,12.402,2549.000
4344,12.412,2724.000
4345,12.422,2653.000
4346,12.432,2544.000
4347,12.443,2663.000
4348,12.453,2650.000
4349,12.463,2748.000
4350,12.473,2780.000
4351,12.483,2777.000
4352,12.493,2819.000
4353,12.503,2738.000
4354,12.513,2725.000
4355,12.523,2774.000
4356,12.533,2705.000
4357,12.543,2703.000
4358,12.553,2664.000
4359,12.563,2850.000
4360,12.573,2814.000
4361,12.583,2719.000
4362,12.593,2803.000
4363,12.603,2758.000
4364,12.613,2653.000
4365,12.623,2695.000
4366,12.633,2766.000
4367,12.643,2688.000
4368,12.654,2640.000
4369,12.664,2744.000
4370,12.674,2778.000
4371,12.684,2813.000
4372,12.694,2719.000
4373,12.704,2655.000
4374,12.714,2691.000
4375,12.724,2687.000
4376,12.734,2696.000
4377,12.744,2675.000
4378,12.754,2718.000
4379,12.764,2661.000
4380,12.774,2687.000
4381,12.784,2740.000
4382,12.794,2669.000
4383,12.804,2659.000
4384,12.814,2815.000
4385,12.824,2740.000
4386,12.834,2739.000
4387,12.844,2690.000
4388,12.854,2771.000
4389,12.865,2736.000
4390,12.875,2799.000
4391,12.885,2628.000
4392,12.895,2674.000
4393,12.905,2739.000
4394,12.915,2730.000
4395,12.925,2734.000
4396,12.935,2741.000
4397,12.945,2710.000
4398,12.955,2845.000
4399,12.964,2681.000
4400,12.975,2707.000
4401,12.985,2671.000
4402,12.995,2688.000
4403,13.005,2794.000
4404,13.015,2740.000
4405,13.025,2663.000
4406,13.035,2767.000
4407,13.045,2761.000
4408,13.055,2766.000
4409,13.065,2671.000
4410,13.076,2702.000
4411,13.086,2692.000
4412,13.096,2693.000
4413,13.106,2713.000
4414,13.116,2775.000
4415,13.126,2744.000
4416,13.136,2756.000
4417,13.146,2703.000
4418,13.156,2754.000
4419,13.165,2591.000
4420,13.176,2633.000
4421,13.186,2656.000
4422,13.196,2717.000
4423,13.206,2689.000
4424,13.216,2780.000
4425,13.226,2762.000
4426,13.236,2816.000
4427,13.246,2610.000
4428,13.256,2704.000
4429,13.266,2661.000
4430,13.276,2730.000
4431,13.287,2644.000
4432,13.297,2652.000
4433,13.307,2697.000
4434,13.317,2788.000
4435,13.327,2623.000
4436,13.337,2702.000
4437,13.347,2672.000
4438,13.357,2702.000
4439,13.366,2696.000
4440,13.376,2789.000
4441,13.387,2614.000
4442,13.397,2794.000
4443,13.407,2762.000
4444,13.417,2731.000
4445,13.427,2624.000
4446,13.437,2667.000
4447,13.447,2595.000
4448,13.457,2691.000
4449,13.467,2623.000
4450,13.477,2673.000
4451,13.487,2679.000
4452,13.498,2770.000
4453,13.508,2620.000
4454,13.518,2685.000
4455,13.528,2659.000
4456,13.538,2727.000
4457,13.548,2617.000
4458,13.557,2718.000
4459,13.567,2624.000
4460,13.577,2721.000
4461,13.587,2696.000
4462,13.597,2687.000
4463,13.608,2641.000
4464,13.618,2637.000
4465,13.628,2702.000
4466,13.638,2856.000
4467,13.648,2790.000
4468,13.658,2684.000
4469,13.668,2652.000
4470,13.678,2776.000
4471,13.688,2629.000
4472,13.698,2744.000
4473,13.709,2590.000
4474,13.719,2817.000
4475,13.729,2745.000
4476,13.739,2698.000
4477,13.749,2689.000
4478,13.758,2768.000
4479,13.768,2677.000
4480,13.778,2716.000
4481,13.788,2694.000
4482,13.798,2789.000
4483,13.808,2779.000
4484,13.819,2771.000
4485,13.829,2714.000
4486,13.839,2745.000
4487,13.849,2641.000
4488,13.859,2703.000
4489,13.869,2781.000
4490,13.879,2665.000
4491,13.889,2702.000
4492,13.899,2764.000
4493,13.909,2629.000
4494,13.919,2692.000
4495,13.930,2719.000
4496,13.940,2695.000
4497,13.950,2701.000
4498,13.959,2743.000
4499,13.969,2624.000
4500,13.979,2740.000
4501,13.989,2659.000
4502,13.999,2611.000
4503,14.009,2672.000
4504,14.019,2744.000
4505,14.030,2532.000
4506,14.040,2655.000
4507,14.050,2604.000
4508,14.060,2709.000
4509,14.070,2682.000
4510,14.080,2693.000
4511,14.090,2629.000
4512,14.100,2553.000
4513,14.110,2612.000
4514,14.120,2617.000
4515,14.130,2735.000
4516,14.141,2712.000
4517,14.151,2656.000
4518,14.160,2696.000
4519,14.170,2687.000
4520,14.180,2745.000
4521,14.190,2649.000
4522,14.200,2823.000
4523,14.210,2680.000
4524,14.220,2642.000
4525,14.230,2687.000
4526,14.241,2712.000
4527,14.251,2608.000
4528,14.261,2811.000
4529,14.271,2701.000
4530,14.281,2813.000
4531,14.291,2809.000
4532,14.301,2692.000
4533,14.311,2637.000
4534,14.321,2713.000
4535,14.331,2704.000
4536,14.341,2732.000
4537,14.352,2662.000
4538,14.361,2766.000
4539,14.371,2624.000
4540,14.381,2649.000
4541,14.391,2651.000
4542,14.401,2667.000
4543,14.411,2697.000
4544,14.421,2719.000
4545,14.431,2707.000
4546,14.441,2720.000
4547,14.451,2776.000
4548,14.462,2798.000
4549,14.472,2710.000
4550,14.482,2668.000
4551,14.492,2725.000
4552,14.502,2650.000
